	0	1	2	3	4	5	6	7	8	9
mahi	0	0	0	0	0	0	0	1	0	0
mitkriagt	0	1	0	0	0	0	0	0	0	0
gshriba	0	1	0	0	0	0	0	0	0	0
yatzy	0	0	1	0	0	0	0	0	0	0
glacht	0	0	0	0	0	0	1	0	0	0
Nai	0	1	0	0	0	0	0	0	0	0
redactedQ13tokens62characters	0	0	1	0	0	0	0	0	0	0
behindert	0	0	0	0	0	1	0	0	0	0
sins	0	0	0	0	0	0	0	0	0	1
törf	0	0	0	0	1	0	0	0	0	0
schual	0	0	0	0	0	1	0	0	0	0
obi	0	0	0	0	0	0	0	0	1	0
nonid	0	0	1	0	0	0	0	0	0	1
carsten	0	0	0	0	0	0	0	1	0	0
liab	0	1	0	0	0	0	0	0	0	0
schaisse	1	0	0	0	0	0	0	0	0	0
Lach	0	0	0	0	0	1	0	0	0	0
toll	2	1	0	0	0	0	0	1	1	0
numma	1	0	0	0	0	0	0	0	0	0
Back	0	0	1	0	0	0	0	0	0	0
calvin	0	0	0	0	0	0	1	0	0	0
Yöö	0	0	0	0	0	0	0	1	0	0
redactedQ38tokens202characters	0	0	0	0	0	0	0	0	1	0
redactedQ4tokens47characters	0	0	0	0	0	0	0	0	0	1
saish	1	0	0	0	0	0	0	0	0	0
redactedQ18tokens101characters	0	0	0	0	0	1	0	0	0	0
gera	0	0	0	1	0	0	0	0	0	0
bechunsch	0	0	0	1	0	0	0	0	0	0
umkheit	0	0	0	1	0	0	0	0	0	0
31	0	0	0	0	0	0	0	0	1	0
GB	0	0	0	0	0	0	0	0	0	1
redactedQ13tokens72characters	0	0	0	0	0	0	0	1	0	0
redactedQ10tokens40characters	0	0	0	0	1	0	0	0	0	0
gl	0	0	0	0	0	0	0	0	0	1
hoffa	1	0	0	0	0	0	0	0	0	0
beste	0	0	0	1	0	0	1	0	0	0
emojiQkissMark	0	0	0	0	0	1	0	0	0	0
dankbar	1	0	0	0	0	0	0	0	1	0
schon	0	0	1	0	3	1	0	0	0	0
gie	0	0	0	1	0	0	0	0	0	0
redactedQ10tokens43characters	0	0	0	0	0	1	0	0	0	0
mendrs	0	0	0	0	0	0	1	0	0	0
aunc	0	0	0	0	0	0	0	1	0	0
ei	0	0	0	0	0	0	0	0	1	0
turitg	0	0	0	0	0	0	0	0	0	1
hai	0	0	0	0	1	0	0	0	0	0
klassakollegin	0	0	0	0	0	0	0	0	0	1
zämma	1	0	0	0	0	1	0	0	0	0
shiSst	0	0	0	0	1	0	0	0	0	1
shisha	0	0	0	0	0	0	0	1	0	0
obadruf	0	0	0	0	0	0	0	0	0	1
gföhrlich	0	0	1	0	0	0	0	0	0	0
redactedQ6tokens39characters	0	0	0	0	1	0	0	0	0	0
könns	0	0	0	0	0	0	0	0	1	0
shaZzali	1	0	0	0	0	0	0	0	0	0
redactedQ25tokens127characters	0	0	0	1	0	0	0	0	0	0
luaga	0	0	0	0	0	1	0	0	0	0
muas	0	0	0	0	0	0	1	0	0	0
kauft	0	0	0	1	2	0	0	0	1	0
na	1	0	0	0	0	1	0	1	0	0
umfall	0	0	0	0	0	0	0	1	0	0
wiiterleite	0	1	0	0	0	0	0	0	0	0
Helferinne	0	0	0	0	0	0	1	0	0	0
mail	0	0	0	1	0	0	1	0	0	0
per	0	0	0	0	0	0	0	1	0	0
blatt	0	0	0	0	0	0	0	0	0	1
gérald	0	0	0	1	0	0	0	0	0	0
schikar	0	0	0	0	0	0	1	0	0	1
sändu	0	0	0	0	0	0	0	0	1	0
böh	0	0	0	1	0	0	0	0	0	0
redactedQ5tokens34characters	0	0	0	0	0	1	0	0	1	0
verspätung	0	0	0	0	0	0	0	0	1	0
unbeschränkte	0	0	0	0	0	0	0	0	0	1
emojiQconfoundedFace	0	0	1	0	0	0	0	0	0	0
best	0	0	0	0	1	0	0	0	0	0
Judit	0	0	0	0	0	0	0	0	1	0
redactedQ9tokens36characters	0	0	0	0	0	0	0	0	0	1
andere	0	0	1	1	2	0	0	2	0	0
verbarme	0	0	0	0	0	0	0	0	0	1
früeh	0	0	0	0	0	1	0	0	0	0
gstande	1	0	0	0	0	0	0	0	1	0
hus	0	0	0	0	0	0	0	0	0	1
aurore	0	0	0	1	0	0	0	0	0	0
tschau	0	0	0	0	1	0	0	0	0	0
Neneiiii	0	0	0	0	0	0	1	0	0	0
quelle	0	0	0	0	0	0	0	1	0	0
ade	0	0	0	0	0	0	0	0	1	0
Chöntet	0	0	1	0	0	0	0	0	0	0
jose	0	0	0	0	0	1	0	0	0	0
flauschig	0	0	0	0	0	1	0	0	0	0
Gseht	0	0	0	0	0	0	1	0	0	0
Ooooooh	0	0	0	0	0	0	0	0	1	0
dine	0	0	0	0	1	0	0	2	0	1
erwähnt	1	0	0	0	0	0	0	0	0	0
Da	0	0	0	0	1	1	3	1	1	0
Buaaah	0	0	0	0	0	1	0	0	0	0
History	0	0	0	0	0	0	1	0	0	0
gsie	0	0	0	0	0	0	0	1	0	0
devo	1	1	1	0	0	0	0	1	1	0
expandiere	1	0	0	0	0	0	0	0	0	0
Chopf	0	0	0	0	0	0	1	0	0	0
igschätzt	1	0	0	0	0	0	0	0	0	0
ornella	0	0	1	0	0	0	0	0	0	0
Meinsch	0	0	0	0	0	0	1	1	0	0
trennig	0	0	0	0	0	0	0	0	1	0
gwarnt	1	0	0	0	0	0	0	0	0	0
schwöster	0	0	0	1	0	0	0	0	0	0
emojiQsmilingFaceWithSunglasses	0	0	0	1	0	0	2	0	1	0
shots	0	0	0	0	0	0	0	0	0	1
erinnere	2	0	0	0	0	0	0	0	1	0
duet	0	0	0	0	0	0	1	0	0	0
mitbecho	1	0	0	0	0	0	0	0	0	0
jannine	0	0	1	0	0	0	0	0	0	0
Mega	0	0	0	0	1	0	0	0	0	0
luegi	0	0	0	0	0	0	0	0	1	0
Regnet	0	0	0	1	0	0	0	0	0	0
regent	0	0	0	0	0	1	0	0	0	0
statt	1	0	0	0	0	0	0	0	1	0
büste	0	0	1	0	0	0	0	0	0	0
Chöndsch	0	0	0	0	0	1	0	0	0	0
erstellt	0	0	0	0	0	0	1	0	0	0
negativ	0	0	0	0	0	0	0	0	1	0
zumindest	1	0	0	0	0	0	0	0	0	0
gä	0	2	0	0	0	0	0	0	0	1
aflähe	1	0	0	0	0	0	0	0	0	0
werdet	0	0	1	0	0	0	0	0	0	0
rich	0	0	0	0	0	0	1	0	0	0
werdemer	0	0	0	0	0	0	0	1	0	0
sing	0	0	0	0	0	0	0	0	0	1
prüefig	1	0	0	0	0	0	0	0	1	0
mittag	0	0	0	1	1	0	0	0	0	0
Ussert	2	0	0	1	0	0	1	0	0	0
besichtige	0	0	0	0	0	0	0	0	1	0
defür	2	1	0	0	0	0	0	0	0	1
wor	0	0	0	0	0	0	0	1	0	0
ohrhöhrer	0	0	0	0	0	0	0	0	1	0
mehreri	0	0	0	0	0	0	0	0	0	1
exams	0	0	0	0	0	1	0	0	0	0
those	0	0	0	0	0	0	1	0	0	0
fuck	0	0	0	0	0	1	0	1	0	0
lets	0	0	0	0	0	0	0	0	1	0
leider	0	0	0	0	1	0	0	0	0	1
genius	0	0	0	0	0	0	1	0	0	0
Wooooah	0	0	0	0	0	0	0	1	0	0
türvorhäng	0	0	0	0	0	0	0	0	0	1
ai	0	0	0	0	0	0	0	0	1	0
verdiene	0	1	0	0	0	0	0	0	0	0
money	0	0	0	1	0	0	0	0	0	0
vil	0	0	0	0	1	0	0	0	0	0
44	0	0	0	1	0	0	0	0	0	0
21	0	0	0	0	0	1	0	0	0	0
verbindets	0	0	0	0	0	0	0	1	0	0
yey	0	0	0	0	0	0	0	0	0	1
supertoll	1	0	0	0	0	0	0	0	0	0
Wuuuaaah	0	1	0	0	0	0	0	0	0	0
schrecklich	0	0	0	0	0	1	0	0	0	0
fehlst	0	0	0	0	0	0	0	1	0	0
mitteilen	0	1	0	0	0	0	0	0	0	0
wollte	0	0	0	0	1	0	0	0	0	0
banane	0	0	0	0	0	0	0	1	0	0
Halliahallo	0	0	0	0	0	0	0	0	0	1
weisst	1	0	0	0	0	0	0	0	0	0
commentar	0	0	1	0	0	0	0	0	0	0
Din	0	0	0	1	0	0	0	0	0	0
understand	0	0	0	0	1	0	1	0	0	0
t	0	0	0	0	0	1	0	0	0	0
I'm	0	0	0	0	0	0	0	1	0	1
Jaja	0	0	0	0	0	0	0	0	0	1
verhindere	1	0	0	0	0	0	0	0	0	0
Duet	0	0	0	1	0	0	0	0	0	0
Regle	0	0	0	0	0	1	0	0	0	0
ide	0	0	0	0	0	0	0	1	0	1
möglich	1	2	0	1	0	0	0	0	0	0
würi	0	0	0	0	0	1	0	0	0	0
Ordnig	0	0	0	0	0	0	0	0	0	1
stress	1	0	0	0	0	0	0	0	0	0
zvil	0	1	0	0	0	0	0	0	0	0
wega	0	0	1	0	0	0	0	0	0	0
eba	0	0	0	1	0	0	0	0	0	0
dasch	0	0	0	0	1	0	0	0	0	0
hoppla	0	0	0	0	0	0	1	0	0	0
blibsch	0	0	0	0	0	0	0	0	1	0
Luagsch	1	0	0	0	0	0	0	0	0	0
tickets	0	0	1	0	0	0	0	0	0	0
schwizerhof	0	0	0	1	0	0	0	0	0	0
Brucht	0	0	0	0	0	0	0	1	0	0
umma	0	0	0	0	0	0	0	0	1	0
bedenklich	1	0	0	0	0	0	0	0	0	0
moralisch	0	1	0	0	0	0	0	0	0	0
esch	2	4	5	2	0	1	2	0	1	0
Sache	0	0	0	0	0	0	0	0	0	1
Chashem	0	0	2	0	0	0	0	0	0	0
redactedQ6tokens35characters	0	0	0	2	0	0	0	0	0	0
ishliesse	0	0	0	0	1	0	0	0	0	0
redactedQ5tokens31characters	0	0	0	0	0	0	0	0	1	0
überleit	2	2	0	0	0	0	0	1	0	1
bruchsh	0	1	0	0	0	0	0	0	1	0
abstand	0	0	1	0	0	0	0	0	0	0
biz	0	0	0	1	1	0	0	0	1	0
verwirrt	0	0	0	0	0	0	1	0	0	0
son	0	0	1	0	0	0	0	0	0	0
Wennt	0	0	0	1	1	0	0	0	0	0
to	0	0	0	0	0	0	1	0	0	1
like	0	0	0	0	0	0	0	1	0	0
Mother	0	0	0	0	0	0	0	0	0	1
eim	0	1	0	1	0	0	0	1	0	0
Mueter	0	0	0	1	0	0	0	0	0	0
Ueeh	0	0	0	0	1	0	0	0	0	0
shwiiz	0	0	0	0	0	0	0	1	0	0
Na	0	0	0	0	0	0	0	0	0	3
Hesh	0	2	0	1	0	0	0	0	0	0
shö	0	0	0	1	0	0	0	0	0	0
lebe	0	0	0	1	0	2	0	0	0	0
emojiQpistol	0	0	1	0	0	0	0	0	0	0
Shluss	0	0	0	0	0	1	0	0	0	0
umbedinngt	0	0	0	0	0	0	0	1	0	0
vidéo	0	0	0	0	0	0	0	0	1	0
Brutals	0	0	0	0	0	0	0	0	0	1
Muesh	0	1	0	0	0	0	0	0	0	0
baum	0	0	0	0	1	0	0	0	0	0
Amnem	0	0	0	0	0	1	0	0	0	0
redactedQ5tokens19characters	0	0	0	0	0	0	1	1	0	0
nois	0	0	0	0	0	0	0	0	1	0
dehinter	1	0	0	0	0	0	0	0	0	0
kraft	0	1	0	0	0	0	0	0	0	0
blaskarriere	0	0	0	0	0	1	0	0	0	0
durch	0	0	0	0	0	0	0	1	0	0
huestish	0	0	0	0	0	0	0	0	0	1
erkäred	2	0	0	0	0	0	0	0	0	0
Doktore	0	2	0	0	0	0	0	0	0	0
worufem	0	0	2	0	0	0	0	0	0	0
Spital	0	0	0	0	2	0	0	0	0	0
Vélo	0	0	0	0	0	0	0	0	0	2
erwähne	1	0	0	0	0	0	0	0	0	0
mitbewohner	0	0	0	0	1	0	0	0	0	0
Neue	0	0	0	0	0	1	0	0	0	0
züglet	0	0	0	0	0	0	1	0	0	0
Bin	0	1	0	0	0	0	0	1	0	2
wohnig	0	0	0	0	0	0	0	0	0	1
agleit	1	0	0	0	0	0	0	0	0	0
sovielne	0	1	0	0	0	0	0	0	0	0
hetted	0	0	0	0	0	1	0	0	0	0
Anderi	0	0	0	0	0	0	1	0	0	0
überlebt	0	0	0	0	0	0	0	1	0	0
heshs	0	0	0	0	0	0	0	0	1	0
chackawacka	0	0	0	0	1	0	0	0	0	0
gwünsht	0	0	0	0	0	0	1	0	0	0
gflüstered	0	1	0	0	0	0	0	0	0	0
ohr	0	0	1	0	0	0	0	0	0	0
allne	0	0	0	0	0	1	0	0	1	0
chackalacka	0	0	0	0	0	0	1	0	0	0
wüssed	3	0	1	0	0	0	0	0	0	0
emojiQoctopus	0	0	0	0	2	0	0	0	1	1
schackalacka	0	0	0	0	0	1	0	0	0	0
emojiQpandaFace	0	0	0	0	0	0	0	0	2	0
nemli	0	0	0	0	1	0	0	0	0	0
emojiQpersonFrowning	0	0	0	0	0	0	0	0	1	0
Heisst	0	0	0	1	0	0	0	0	0	0
redactedQ13tokens71characters	0	0	0	0	1	0	0	0	0	0
Selbr	0	0	0	0	0	1	0	0	0	0
Zwenig	0	0	0	0	0	0	0	1	0	0
redactedQ4tokens26characters	0	0	0	0	0	0	0	0	0	2
troimt	5	0	0	0	0	0	0	0	1	0
hert	0	0	1	0	1	0	0	0	0	0
Aaah	0	0	0	0	0	0	0	1	0	0
redactedQ26tokens144characters	0	0	0	0	0	0	0	0	1	0
ya	1	0	0	0	0	0	0	0	0	0
muesh	0	1	0	0	0	0	0	0	0	0
verbrevhe	0	0	0	0	1	0	0	0	0	0
Sones	0	0	0	0	0	1	0	0	0	0
Usserdem	0	0	0	1	0	0	0	0	0	0
ahkah	0	0	0	0	0	0	1	0	0	0
hetsi	0	0	0	0	0	0	0	1	0	0
klamotte	0	0	0	0	0	0	0	0	1	0
fetish	0	0	0	0	0	0	0	0	0	1
irchel	0	1	0	0	0	0	0	1	0	0
8.15	0	0	0	0	0	0	0	0	0	1
redactedQ9tokens35characters	0	1	0	0	0	1	1	0	0	0
gegeteil	0	0	0	0	0	0	0	0	0	1
Akzeptier	1	0	0	0	0	0	0	0	0	0
zweit	0	0	0	0	1	0	0	0	0	0
vorallem	0	0	1	0	0	0	0	0	0	0
erdahrig	0	0	0	0	0	0	0	1	0	0
sammle	0	0	0	0	0	0	0	0	1	0
offe	0	2	0	0	0	0	0	0	0	0
niemer	0	0	0	0	1	0	0	0	0	1
Shnukki	0	0	1	0	1	0	0	0	0	0
cavani	0	0	0	0	1	0	0	0	0	0
auna	0	0	0	0	0	1	0	0	0	0
Pag	0	0	0	0	0	0	0	0	1	0
messi	0	0	0	0	0	0	0	0	0	1
kommentator	0	1	0	0	0	0	0	0	0	0
Shiit	0	0	0	0	0	1	0	0	0	0
dri	0	0	0	0	0	0	1	0	0	0
zweits	0	0	0	0	0	0	0	0	1	0
segs	0	0	1	0	0	0	0	0	0	0
Reg	0	0	0	0	0	0	1	0	0	0
Nix	0	0	0	0	0	0	0	0	1	0
ère	0	0	1	0	0	0	0	0	0	0
lushd	0	0	0	0	0	0	0	0	1	0
Sicher	3	0	0	0	0	0	1	0	0	0
emojiQsmilingCatFaceWithHeartShapedEyes	0	1	0	0	2	0	0	1	2	1
Ola	0	0	1	0	0	0	0	0	1	0
redactedQ2tokens20characters	0	1	0	0	2	0	1	3	1	0
redactedQ4tokens15characters	0	0	0	0	0	1	0	0	3	0
Nöd	3	0	0	0	0	1	0	1	0	0
wosh	0	0	1	0	0	0	0	0	0	0
alege	0	0	0	1	0	0	0	0	0	0
unnòtig	1	0	0	0	0	0	0	0	0	0
Voll	0	1	0	0	0	1	0	0	0	0
feshd	0	0	0	0	1	0	0	0	0	0
redactedQ5tokens27characters	0	0	1	0	0	0	1	0	1	0
manques	0	0	0	0	0	0	0	1	0	0
tu	0	0	0	0	0	0	0	0	0	1
Psst	0	0	0	0	0	1	0	0	0	0
Hoihoi	0	0	0	0	0	0	0	1	0	0
weish	3	1	0	0	0	0	0	0	0	0
Lis	0	0	0	0	2	0	0	0	0	0
artikel	0	0	0	0	1	0	0	1	0	0
redactedQ13tokens75characters	0	0	0	0	0	0	0	0	0	1
krasse	0	0	1	0	0	0	0	0	0	0
Justin	0	0	0	0	0	0	0	0	1	0
fuessballs	0	0	0	0	0	0	0	0	0	1
Pff	0	0	1	0	0	1	0	0	0	0
redactedQ9tokens38characters	0	0	0	1	0	0	1	1	1	0
Vorher	0	0	0	0	0	0	0	1	0	0
bade	0	0	0	0	0	0	0	0	1	0
ga	0	0	1	1	0	0	2	0	1	1
uscho	1	0	0	0	0	0	0	0	0	0
Nacher	0	0	1	0	0	0	0	0	0	0
xe	0	0	0	1	0	0	0	0	0	0
immervdoppelt	0	0	0	0	1	0	0	0	0	0
marcelo	0	0	0	0	0	1	0	0	0	0
spieler	0	0	0	0	0	0	0	0	0	1
verliert	0	0	0	0	0	1	0	0	0	0
Ahänger	0	0	0	0	0	0	1	0	0	0
eigene	0	0	0	0	0	0	0	1	0	0
Ya	0	0	0	0	0	1	1	0	1	0
masse	1	0	0	0	0	0	0	0	0	0
hohi	0	1	0	0	0	0	0	0	0	0
Neutronestern	0	0	0	0	0	1	0	0	0	0
helfti	0	0	0	0	0	0	1	0	1	0
aluegt	0	0	0	0	0	0	0	0	0	1
galaxie	0	0	1	0	0	0	0	0	0	0
nachbar	0	0	0	1	0	0	0	0	0	0
oisi	0	0	0	0	1	0	0	0	0	0
adromeda	0	0	0	0	0	1	0	0	0	0
Chum	0	0	1	0	0	0	0	0	0	0
unnötig	0	0	0	0	1	0	0	0	0	0
Öppe	0	0	0	0	0	0	0	0	0	1
Luegsh	2	0	0	0	0	0	0	0	0	0
Shnuxxii	0	0	0	0	0	1	0	0	0	0
redactedQ9tokens41characters	0	0	0	0	0	0	1	0	0	1
gömmer	0	0	0	1	0	0	0	0	0	0
Fiiix	0	0	0	0	1	0	0	0	0	0
Sho	0	1	0	0	0	0	0	0	0	0
lueged	0	0	1	0	2	0	0	0	0	0
Égal	0	0	0	0	0	0	1	0	0	0
:S	0	0	0	0	0	1	0	1	0	0
wahr	0	1	0	0	0	0	0	0	0	0
Spielen	0	0	0	0	0	1	0	0	0	0
recht	0	0	0	0	1	1	0	0	1	1
redactedQ8tokens39characters	0	0	0	0	0	0	1	0	0	2
Männo	0	1	0	0	0	0	0	0	0	0
bad	0	0	0	0	1	0	0	0	0	0
Breaking	0	0	0	0	0	1	0	0	0	0
Früeh	0	0	0	0	1	0	0	0	0	0
wiederholig	0	0	0	0	0	0	0	0	1	0
später	0	0	0	0	0	0	0	0	0	1
klargmacht	1	0	0	0	0	0	0	0	0	0
traum	0	0	0	0	1	1	0	0	1	0
vomnem	0	0	0	0	0	0	0	0	0	1
shön	0	1	1	0	0	0	0	0	0	0
Mach	1	0	0	1	1	0	1	0	0	1
Shnukkiiih	0	0	0	0	0	1	0	0	0	0
Sg	0	0	0	0	0	0	1	0	0	0
redactedQ5tokens32characters	0	0	0	0	0	0	0	1	0	1
redactedQ4tokens12characters	0	0	0	0	0	0	0	0	1	0
isher	0	0	0	0	0	0	1	0	0	0
verbringe	0	0	0	1	0	0	0	0	0	0
Wett	0	0	0	0	0	0	0	0	1	0
shuel	1	0	0	0	0	0	0	0	0	1
livestream	0	0	1	0	0	0	0	0	0	0
händ	0	0	0	0	0	1	0	0	0	0
luegsh	2	0	0	0	0	0	0	0	1	0
Hé	0	0	1	0	0	0	0	0	0	0
Okee	0	0	0	1	0	0	0	0	0	0
redactedQ5tokens39characters	0	0	0	0	0	0	1	0	0	0
weg	0	0	0	0	0	0	0	0	5	0
wa	0	1	0	0	0	0	0	1	0	0
redactedQ4tokens16characters	0	1	0	0	1	3	0	0	2	0
redactedQ13tokens59characters	0	0	0	0	0	0	0	1	1	0
xeot	1	0	0	0	0	0	0	0	0	0
redactedQ3tokens11characters	0	0	0	1	1	0	1	1	0	0
shrenkt	1	0	0	0	0	0	0	0	0	0
Aso	1	1	0	0	1	0	0	0	1	1
Bild	0	0	0	0	0	0	0	1	0	0
Lueg	0	3	0	0	0	0	0	0	0	1
Froi	0	0	0	0	0	0	1	0	0	0
Alta	0	0	0	0	1	0	0	0	0	0
redactedQ6tokens25characters	0	0	0	0	0	0	1	1	0	0
ferie	0	0	0	0	0	0	0	0	0	2
igshlafe	0	0	0	1	0	0	0	0	0	0
gönd	1	0	0	0	0	2	0	0	0	1
Ufpasse	1	0	0	0	0	0	0	0	0	0
https://www.youtube.com/watch?v=nGdFHJXciAQ&feature=youtube_gdata_player	0	1	0	0	0	0	0	0	0	0
Winter	0	0	0	0	1	0	0	0	0	0
Seasons	0	0	0	0	0	0	1	0	0	0
Four	0	0	0	0	0	0	0	1	0	0
Vivaldi	0	0	0	0	0	0	0	0	0	1
redactedQ1tokens9characters	0	0	0	0	0	1	1	0	0	0
wunshdenke	0	0	0	0	0	0	1	0	0	0
Bestrafe	0	0	0	0	0	0	0	0	1	0
Woe	0	0	1	0	0	0	0	0	0	0
vermisse	0	0	0	1	0	0	0	0	1	0
beshdi	0	0	0	0	0	0	1	0	0	0
Bish	0	0	0	1	0	0	0	0	0	1
feststell	1	0	0	0	0	0	0	0	0	0
usprobier	0	0	1	0	0	0	0	0	0	0
dassis	0	0	0	0	1	0	0	0	0	0
üveleitw	0	0	0	0	0	0	1	0	0	0
std.	0	0	0	0	0	0	1	0	0	0
halb	0	0	0	0	0	0	0	1	0	0
shwach	1	0	0	0	0	0	0	0	0	0
verstrahlt	0	0	0	0	0	0	0	1	0	0
beshd	1	0	0	0	0	0	0	0	0	0
Lieb	0	0	0	0	0	0	0	1	0	0
redactedQ1tokens15characters	0	0	0	0	0	1	0	0	0	1
Uii	0	0	1	0	0	1	0	0	0	0
ziile	0	0	0	0	0	0	0	0	1	0
redactedQ10tokens42characters	0	0	0	1	0	0	0	0	0	0
Epic	0	0	0	0	0	0	0	1	0	0
gluegt	0	0	0	0	0	0	0	0	1	0
Soo	0	0	0	1	0	0	0	0	0	0
:((	0	0	1	0	0	1	0	0	0	0
ladet	0	0	0	0	0	0	0	1	0	0
ballet	1	0	0	0	0	0	0	0	0	0
Weg	0	1	0	0	0	0	0	0	0	0
chleid	0	0	0	1	0	0	0	0	0	0
Hesch	0	1	1	0	0	1	0	0	0	1
Yaa	0	0	0	0	0	0	1	0	0	0
redactedQ4tokens32characters	0	0	0	0	0	0	0	0	0	1
Eif	2	0	0	1	0	2	0	0	0	0
weekens	0	0	0	0	0	0	0	0	1	0
nächst	0	0	0	0	0	0	0	0	0	1
volles	0	0	1	0	0	0	0	0	0	0
wettsh	0	0	0	1	0	0	0	0	0	0
redactedQ25tokens123characters	0	0	0	0	0	0	0	0	0	1
gstriichlet	0	0	0	1	0	0	0	0	0	0
Hasi	0	0	0	0	0	1	0	0	0	0
Schlangebiss	0	0	0	0	0	0	0	0	1	0
Nö	0	1	0	0	0	0	0	1	0	0
grey	0	0	0	1	0	0	0	0	0	0
Stirling	0	0	0	0	1	0	0	0	0	0
redactedQ7tokens30characters	0	0	0	0	1	0	1	0	1	0
Asonächi	0	0	0	0	0	0	0	0	1	0
marktplatz	0	0	0	0	0	0	0	0	0	1
redactedQ19tokens99characters	0	0	0	0	0	0	0	0	0	1
sowas	1	0	0	0	0	0	0	0	1	0
Chash	0	0	0	0	1	1	0	0	0	0
Shnukkoladö	0	0	0	0	0	0	1	0	0	0
http://www.eroticprague.com/girl/linda-8/	0	0	0	0	0	0	0	1	0	0
http://www.eroticprague.com/girl/katy/	0	0	0	0	0	0	0	0	1	0
Vlkt	0	1	0	0	0	0	0	0	0	0
Iversucht	0	0	0	1	0	0	0	0	0	0
mier	1	2	1	3	0	2	2	1	1	1
abhängig	0	0	0	0	0	0	0	1	0	0
zb	0	0	0	0	0	0	0	0	0	1
usw	0	1	0	0	0	0	0	0	0	0
shads	0	0	0	1	0	0	0	0	0	0
Sit	0	0	0	0	0	0	0	1	0	0
zemmepasse	0	0	0	0	0	0	0	0	1	0
würed	0	0	0	0	0	0	0	0	0	1
horror	0	0	0	1	0	0	0	0	0	0
albtreum	0	0	0	0	0	0	0	0	0	1
Ii	0	0	0	1	0	0	0	0	0	0
zrugg-	0	0	0	0	1	0	0	0	0	0
Gruess	0	0	0	0	0	1	0	0	0	0
redactedQ21tokens118characters	0	0	0	0	0	0	1	0	0	0
redactedQ7tokens47characters	0	0	0	0	0	0	0	0	1	0
morged	0	0	0	0	0	1	0	0	0	0
gschtandä-au	0	0	0	0	0	0	0	1	0	0
nüd	0	1	0	0	0	0	1	1	1	0
ohne	0	0	1	1	0	0	0	0	0	0
Pub	0	0	0	0	1	0	0	0	0	0
redactedQ2tokens6characters	0	0	0	1	1	2	0	0	1	0
Kanonä-sssssssss	0	0	0	0	0	0	0	1	0	0
Gfaar	0	0	0	1	0	0	0	0	0	0
redactedQ17tokens83characters	0	0	0	0	1	0	0	1	1	0
redactedQ12tokens65characters	0	0	0	0	0	1	1	1	0	0
Fischzucht	0	0	0	0	0	0	0	1	0	0
Wäg	0	0	0	0	0	0	0	0	0	1
deichä	0	1	0	0	0	0	0	0	0	0
Haus	0	0	0	0	1	0	0	0	0	0
ausser	0	0	0	0	0	1	0	0	0	0
Möchtegernchefchen	0	0	0	0	0	0	1	0	0	0
ds	0	1	0	0	1	1	0	2	0	0
Deichä	0	1	0	0	0	0	0	0	0	0
palletti	0	0	0	1	0	0	0	0	0	0
dei	0	0	0	0	0	1	0	0	0	0
redactedQ29tokens141characters	0	0	0	0	0	0	0	1	0	0
merksch	1	0	0	0	0	0	0	0	0	1
geilst	0	0	0	0	0	0	0	1	0	0
struub	1	0	0	0	0	0	0	0	0	0
redactedQ10tokens55characters	0	0	0	0	1	0	0	1	0	0
gröber	0	0	0	0	0	0	0	1	0	0
verdichtet	0	3	0	0	0	0	0	0	0	0
stark	0	0	4	0	0	1	0	0	0	0
Kacke	0	0	0	0	0	3	0	0	0	0
war	0	0	0	3	0	0	0	3	0	0
hatte	0	0	0	0	0	0	0	1	0	3
gedauert	0	3	0	0	0	0	0	0	0	0
lange	0	0	3	0	0	0	0	0	0	0
hat	0	0	0	0	4	0	0	1	0	0
Verdauungsbombe	0	0	0	0	0	3	0	0	0	0
Abseilen	0	0	0	0	0	0	0	3	0	0
bestialisch	0	3	0	0	0	0	0	0	0	0
Gestank	0	0	0	0	3	0	0	0	0	0
Der	0	0	0	0	0	4	0	0	0	0
gewesen	0	0	0	0	0	0	0	3	0	0
auszuhalten	0	0	0	0	0	0	0	0	3	0
wusste	0	3	0	0	0	0	0	0	0	0
Anteilnahme	0	0	0	0	0	3	0	0	0	0
Rührung	0	0	0	0	0	0	0	0	3	0
Luegsch	4	0	0	0	0	0	0	0	0	0
redactedQ12tokens49characters	0	0	1	0	0	0	0	0	0	0
chömmer	0	0	0	0	1	0	0	0	0	1
müesse	0	1	0	0	1	0	0	0	0	0
Chrisle	0	0	0	0	0	0	0	1	0	1
Vilicht	0	0	0	0	0	1	0	0	0	0
hälfti	0	0	0	0	0	0	0	1	0	0
Mier	0	0	0	2	0	0	0	0	3	0
redactedQ8tokens35characters	0	0	0	0	0	1	0	0	0	0
redactedQ13tokens50characters	0	0	0	0	0	0	1	0	0	0
redactedQ6tokens23characters	0	0	0	0	0	1	1	0	2	0
Bildschirm	0	0	0	1	0	0	0	0	0	0
natel	0	0	0	0	3	0	0	0	0	1
starred	0	0	0	0	0	0	0	1	0	0
gseid	12	4	1	1	0	0	0	1	1	0
mathe	0	0	0	1	0	0	0	0	0	1
redactedQ8tokens44characters	0	0	0	0	0	0	1	0	1	1
Hauptsach	0	0	0	0	1	0	0	0	0	0
arschlöcher	1	0	0	0	0	0	0	0	0	0
wixxer	0	0	1	0	0	0	0	0	0	0
wättere	0	0	0	0	0	0	0	1	0	0
dänke	2	1	0	0	0	0	0	0	0	1
redactedQ15tokens77characters	0	0	0	0	0	1	1	0	0	0
